,links
1536,http://web.archive.org/web/20190210115434/http://ghanaxtra.com/2018/04/st-james-old-boy-wins-tokyos-policy-institute-award.html
1537,http://web.archive.org/web/20210918022838/https://ghanaxtra.com/2021/09/sad-uew-level-400-breaks-his-neck-dies-after-final-paper.html
1538,http://web.archive.org/web/20220525044517/https://ghanaxtra.com/2022/03/world-cup-play-off-check-black-stars-starting-ix-against-nigeria-here.html
1539,http://web.archive.org/web/20211017151719/https://ghanaxtra.com/2021/09/breaking-news-pregnant-woman-who-went-missing-in-takoradi-rescued.html
1540,http://web.archive.org/web/20190227194332/http://ghanaxtra.com/2018/06/akua-donkor-wants-akufo-addo-bawumia-removed-office-anas-expose.html
1541,http://web.archive.org/web/20220309070018/https://ghanaxtra.com/2021/12/teacher-kwadwo-provides-20-solid-responses-to-rubbish-dismissal.html
1542,http://web.archive.org/web/20201128054921/https://ghanaxtra.com/2020/11/stay-away-from-ndp-presser-ndc-warns-party-communicators.html
1543,http://web.archive.org/web/20200930233654/https://ghanaxtra.com/2020/09/ges-announces-recruitment-for-qualified-teachers.html
1544,http://web.archive.org/web/20170811212844/http://www.ghanaxtra.com/2017/08/video-president-akufo-addos-visit-to.html
1545,http://web.archive.org/web/20200503085750/https://ghanaxtra.com/2020/04/handling-of-covid-19-akufo-addo-qualifies-to-be-world-leader-chairman-abronye.html
1546,http://web.archive.org/web/20181225172547/http://ghanaxtra.com/2018/12/bigger-discounts-expected-as-shops-try-to-boost-sales.html
1547,http://web.archive.org/web/20220309024027/https://ghanaxtra.com/2021/12/akuapem-poloo-free-as-court-of-appeal-converts-prison-sentence-into-fine.html
1548,http://web.archive.org/web/20220309024027/https://ghanaxtra.com/2021/12/breaking-news-archbishop-emeritus-desmond-tutu-dies-at-age-90.html
1549,http://web.archive.org/web/20211201101811/https://ghanaxtra.com/2021/11/just-in-parliament-approves-2022-budget-statement-after-initial-rejection.html
1550,http://web.archive.org/web/20220126232214/https://ghanaxtra.com/2021/12/breaking-news-archbishop-emeritus-desmond-tutu-dies-at-age-90.html
1551,http://web.archive.org/web/20180819194425/https://ghanaxtra.com/2018/05/citi-fm-blacklist-npp-following-attack-journalist.html
1552,http://web.archive.org/web/20190227194332/http://ghanaxtra.com/2019/02/video-back-from-the-dead-modern-day-lazarus-enjoys-meal-prepared-for-his-funeral.html
1553,http://web.archive.org/web/20181122183640/http://ghanaxtra.com/2018/04/st-james-old-boy-wins-tokyos-policy-institute-award.html
1554,http://web.archive.org/web/20190127074742/http://ghanaxtra.com/2017/10/walewale-one-student-dead-five-seriously-injured-in-tricycle-accident.html
1555,http://web.archive.org/web/20210125211815/https://ghanaxtra.com/2021/01/female-knust-student-who-stayed-at-katanga-hall-declared-barren.html
1556,http://web.archive.org/web/20200422221142/https://ghanaxtra.com/2020/04/video-hungry-children-flout-lockdown-directive-to-beg-on-the-streets-of-accra.html
1557,http://web.archive.org/web/20220128231400/https://ghanaxtra.com/2021/12/just-in-ges-sacks-comedian-teacher-kwadwo-for-professional-misconduct.html
1558,http://web.archive.org/web/20211215062122/https://ghanaxtra.com/2021/11/highway-robbers-open-fire-on-sam-george-2-ndc-mps.html
1559,http://web.archive.org/web/20181122183640/http://ghanaxtra.com/2018/11/emery-discusses-guardiola-simeone-neymar-and-recommending-pochettino-to-valencia.html
1560,http://web.archive.org/web/20181226221337/http://ghanaxtra.com/2018/04/brong-ahafo-region-npp-regional-executive-elections-wins-position.html
1561,http://web.archive.org/web/20180331145612/https://ghanaxtra.com/2018/03/video-former-liverpool-defender-jamie-carragher-spits-fan-liverpools-defeat.html
1562,http://web.archive.org/web/20181122183640/http://ghanaxtra.com/2018/10/lord-hain-branded-arrogant-for-naming-sir-philip-green.html
1563,http://web.archive.org/web/20220309070018/https://ghanaxtra.com/2022/02/exclusive-supreme-court-grants-injunction-against-avokes-reinstatement.html
1564,http://web.archive.org/web/20210125211815/https://ghanaxtra.com/2021/01/bulldog-expresses-gratitude-to-mahama-for-wise-counsel.html
1565,http://web.archive.org/web/20180401051902/https://ghanaxtra.com/2018/02/photos-rev-owusu-bempah-taste-marries-tundra-third-wife.html
1566,http://web.archive.org/web/20200422221142/https://ghanaxtra.com/2020/04/final-year-shs-students-to-undertake-special-1-year-national-service.html
1567,http://web.archive.org/web/20220324025456/https://ghanaxtra.com/2022/03/8-passengers-traveling-from-sunyani-to-accra-die-in-gory-accident.html
1568,http://web.archive.org/web/20190330214510/http://ghanaxtra.com/2019/03/ec-to-compile-new-voters-register-for-election-2020.html
1569,http://web.archive.org/web/20210125211815/https://ghanaxtra.com/2021/01/breaking-news-npp-stalwart-dr-amoako-tuffour-is-dead.html
1570,http://web.archive.org/web/20180819194425/https://ghanaxtra.com/2017/07/photos-former-president-mahama-visits-wife-and-kids-of-late-major-maxwell-mahama.html
1571,http://web.archive.org/web/20180819194425/https://ghanaxtra.com/2018/08/sad-news-entertainment-pundit-nana-turkson-dead.html
1572,http://web.archive.org/web/20190320172358/http://ghanaxtra.com/2018/10/full-list-2018-rtp-winners.html
1573,http://web.archive.org/web/20220324025456/https://ghanaxtra.com/2021/12/exclusive-kojo-preko-dankwa-resigns-from-class-media.html
1574,http://web.archive.org/web/20230308060543/https://www.ghanaxtra.com/2023/02/st-james-nsmq-semi-finalists-adjudged-overall-best-wassce.html
1575,http://web.archive.org/web/20211229184821/https://ghanaxtra.com/2021/12/how-igp-akuffo-dampare-timeously-saved-a-dying-man.html
1576,http://web.archive.org/web/20181225172547/http://ghanaxtra.com/2018/04/techiman-two-dead-one-injured-ghastly-accident-photos.html
1577,http://web.archive.org/web/20220704040657/https://ghanaxtra.com/2022/03/8-passengers-traveling-from-sunyani-to-accra-die-in-gory-accident.html
1578,http://web.archive.org/web/20210918022838/https://ghanaxtra.com/2021/09/scary-moment-as-hurricane-like-storm-hits-techimanvideo.html
1579,http://web.archive.org/web/20210121185243/https://ghanaxtra.com/2021/01/breaking-news-npp-stalwart-dr-amoako-tuffour-is-dead.html
1580,http://web.archive.org/web/20190210115434/http://ghanaxtra.com/2019/02/ndc-refuses-recognise-agyarko-widow-labels-bloody-widow.html
1581,http://web.archive.org/web/20190327010157/http://ghanaxtra.com/2018/12/sri-lankas-prime-minister-reinstated-ending-political-crisis.html
1582,http://web.archive.org/web/20190328010556/http://ghanaxtra.com/2017/07/reavealed-mysterious-sergeant-lee-in-shatta-wales-song-unmasked.html
1583,http://web.archive.org/web/20181122183640/http://ghanaxtra.com/2018/01/given-medical-examination-employment-angry-caller-jabs-countryman-songo.html
1584,http://web.archive.org/web/20190210115434/http://ghanaxtra.com/2018/10/storm-callum-rivers-rising-as-downpours-continue.html
1585,http://web.archive.org/web/20210121185243/https://ghanaxtra.com/2021/01/daniel-domelevo-announces-resumption-date-after-accumulated-leave.html
1586,http://web.archive.org/web/20180331145612/https://ghanaxtra.com/2018/03/state-insecurity-gtvs-napoleon-ato-kittoe-robbed-gunpoint-policeman.html
1587,http://web.archive.org/web/20220309070018/https://ghanaxtra.com/2021/12/exclusive-full-details-of-teacher-kwadwos-dismissal-letter-revealed.html
1588,http://web.archive.org/web/20170903180735/http://www.ghanaxtra.com/2017/08/three-workers-arrested-for-attacking.html
1589,http://web.archive.org/web/20180401051902/https://ghanaxtra.com/2018/02/photos-thousands-patronise-ebonys-one-week-celebration.html
1590,http://web.archive.org/web/20210918022838/https://ghanaxtra.com/2021/09/akufo-addo-discloses-when-mmdces-list-will-be-out.html
1591,http://web.archive.org/web/20180331145612/https://ghanaxtra.com/2018/03/football-match-stopped-team-owner-invades-pitch-gun.html
1592,http://web.archive.org/web/20181122183640/http://ghanaxtra.com/2018/11/bet365-uks-best-paid-boss-sees-pay-rise-to-265m.html
1593,http://web.archive.org/web/20210121185243/https://ghanaxtra.com/2021/01/just-in-nib-picks-bulldog-over-threats-to-akufo-addo.html
1594,http://web.archive.org/web/20180819194425/https://ghanaxtra.com/2018/07/eastern-regional-police-command-denies-captain-smarts-arrest.html
1595,http://web.archive.org/web/20181214162817/http://ghanaxtra.com/2017/08/northerners-are-difficult-to-deal-with-deputy-agric-minister.html
1596,http://web.archive.org/web/20190325095346/http://ghanaxtra.com/2019/03/photos-rapper-trigmatic-survives-gory-accident.html
1597,http://web.archive.org/web/20220704030357/https://ghanaxtra.com/2022/03/just-in-critically-ill-npp-mp-rushed-in-an-ambulance-to-parliament-to-pass-e-levy.html
1598,http://web.archive.org/web/20181225172547/http://ghanaxtra.com/2018/05/ignore-news-suspension-bogus-fake-captain-smart.html
1599,http://web.archive.org/web/20180409195513/https://ghanaxtra.com/2017/08/i-smoke-wee-because-god-smokes-wee-reggae-musician-ekow-micah.html
1600,http://web.archive.org/web/20210411080304/https://ghanaxtra.com/2021/04/shatta-bandle-fingered-in-suspected-rape-scandalfull-details.html
1601,http://web.archive.org/web/20200804004454/https://ghanaxtra.com/2020/08/confirmed-nana-adjei-oberempong-cp-is-officially-an-angel.html
1602,http://web.archive.org/web/20190116064121/http://ghanaxtra.com/2019/01/alps-snow-avalanche-kills-three-skiers-near-lech-austria.html
1603,http://web.archive.org/web/20201128054921/https://ghanaxtra.com/2020/11/lydia-alhassan-goes-berserk-describes-john-dumelo-as-unwise-during-debate.html
1604,http://web.archive.org/web/20210618095204/https://ghanaxtra.com/2021/06/unmasked-details-about-ghanaian-who-presented-customised-smock-to-ngolo-kante.html
1605,http://web.archive.org/web/20220128222150/https://ghanaxtra.com/2021/12/just-in-joy-brands-general-manager-of-multimedia-group-is-dead.html
1606,http://web.archive.org/web/20210121185243/https://ghanaxtra.com/2021/01/female-knust-student-who-stayed-at-katanga-hall-declared-barren.html
1607,http://web.archive.org/web/20190413105257/https://ghanaxtra.com/2018/10/why-aston-villa-must-appoint-sam-allardyce-as-their-new-manager-explains-simon-jordan-on-talksport.html
1608,http://web.archive.org/web/20220313025528/https://ghanaxtra.com/2021/12/exclusive-full-details-of-teacher-kwadwos-dismissal-letter-revealed.html
1609,http://web.archive.org/web/20180413043210/https://ghanaxtra.com/2018/03/photos-dangotes-daughters-wedding-bill-gates-multi-billionaires-attendance.html
1610,http://web.archive.org/web/20181124103259/http://ghanaxtra.com/2018/11/knust-students-fear-death-threat.html
1611,http://web.archive.org/web/20181124103259/http://ghanaxtra.com/2018/11/photos-student-gets-red-buttocks-ruthless-canning-teacher.html
1612,http://web.archive.org/web/20220525044517/https://ghanaxtra.com/2022/03/8-passengers-traveling-from-sunyani-to-accra-die-in-gory-accident.html
1613,http://web.archive.org/web/20181214162817/http://ghanaxtra.com/2018/12/conor-mcgregor-would-be-risking-his-health-if-he-fought-again-warns-coach-john-kavanagh.html
1614,http://web.archive.org/web/20180819194425/https://ghanaxtra.com/2017/12/photos-ndc-takes-maiden-outreach-party-school-to-brong-ahafo.html
1615,http://web.archive.org/web/20220704040657/https://ghanaxtra.com/2022/03/henry-osei-writes-on-coup-is-coup-the-alternative.html
1616,http://web.archive.org/web/20181225172547/http://ghanaxtra.com/2018/12/anthony-joshua-says-he-would-struggle-to-sell-out-wembley-if-next-opponent-is-not-interesting-as-he-admits-he-wants-deontay-wilder-fight.html
1617,http://web.archive.org/web/20180331145612/https://ghanaxtra.com/2018/03/mahamas-infrastructural-record-impeccable-us-ambassador.html
1618,http://web.archive.org/web/20220128231400/https://ghanaxtra.com/2021/12/uew-alumni-election-chaos-gunshots-ballot-papers-scattering-mar-process.html
1619,http://web.archive.org/web/20190125013254/http://ghanaxtra.com/2018/04/ignore-prophecies-mahama-can-never-president-rev-owusu-bempah.html
1620,http://web.archive.org/web/20220525044517/https://ghanaxtra.com/2022/03/henry-osei-writes-on-coup-is-coup-the-alternative.html
1621,http://web.archive.org/web/20180401051902/https://ghanaxtra.com/2018/03/st-james-seminary-launches-40th-anniversary-events.html
1622,http://web.archive.org/web/20220309024027/https://ghanaxtra.com/2021/12/just-in-berekum-east-mp-involved-in-accident-2-feared-dead.html
1623,http://web.archive.org/web/20190328010556/http://ghanaxtra.com/2017/08/ndc-holds-crunch-meeting-over-deep-cracks-within-party.html
1624,http://web.archive.org/web/20201115222722/https://ghanaxtra.com/2020/11/felix-ofosu-kwakye-responds-to-alleged-s3x-scandal.html
1625,http://web.archive.org/web/20181122183640/http://ghanaxtra.com/2017/08/free-shs-policy-my-critics-will-say-nana-come-for-your-stone-prez-akufo-addo.html
1626,http://web.archive.org/web/20210513163049/https://ghanaxtra.com/2021/04/breaking-news-convicted-akuapem-poloo-granted-bail.html
1627,http://web.archive.org/web/20190123191109/http://ghanaxtra.com/2017/09/lesbians-video-hits-kintampo.html
1628,http://web.archive.org/web/20190116064121/http://ghanaxtra.com/2017/07/official-james-rodriguez-joins-bayern-munich.html
1629,http://web.archive.org/web/20181122183640/http://ghanaxtra.com/2018/10/photos-shatta-listens-sarkodie-customises-mecedes-benz-advice-1-18.html
1630,http://web.archive.org/web/20190325095346/http://ghanaxtra.com/2019/03/they-have-slapped-a-policeman-and-you-are-speaking-big-grammar-afia-schwarzenegger-tells-police-service.html
1631,http://web.archive.org/web/20190413105257/https://ghanaxtra.com/2019/04/lydia-forson-yvonne-okoro-snub-akuapem-poloo.html
1632,http://web.archive.org/web/20190328010556/http://ghanaxtra.com/2018/03/mahamas-infrastructural-record-impeccable-us-ambassador.html
1633,http://web.archive.org/web/20211215062122/https://ghanaxtra.com/2021/12/kofi-mensah-the-ghanaian-football-agent-managing-aubameyang-other-top-stars.html
1634,http://web.archive.org/web/20190210115434/http://ghanaxtra.com/2017/12/a-must-watch-video-akwatia-mp-makes-first-speech-in-parliament.html
1635,http://web.archive.org/web/20210618095204/https://ghanaxtra.com/2021/06/census-trainees-in-jaman-south-to-boycott-exercise-over-poor-remuneration.html
1636,http://web.archive.org/web/20190327010157/http://ghanaxtra.com/2019/03/sunyani-bess-and-susec-clash-at-b-a-super-zonals-game-ends-abruptly.html
1637,http://web.archive.org/web/20210513163049/https://ghanaxtra.com/2021/05/great-news-captain-smarts-smart-tv-goes-digital.html
1638,http://web.archive.org/web/20211215062122/https://ghanaxtra.com/2021/12/30-people-confirmed-dead-in-fatal-accident-at-gindabor.html
1639,http://web.archive.org/web/20190125013254/http://ghanaxtra.com/2017/07/kyle-walker-signs-for-manchester-city-for-45m-plus-add-ons.html
1640,http://web.archive.org/web/20181226221337/http://ghanaxtra.com/2017/07/suck-your-wives-breasts-regularly-to-prevent-breast-cancer-midwife-advises.html
1641,http://web.archive.org/web/20190116064121/http://ghanaxtra.com/2018/02/bawumia-returns-today-12-day-sick-leave.html
1642,http://web.archive.org/web/20190210115434/http://ghanaxtra.com/2018/04/brong-ahafo-ndc-mp-attacked-npp-thugs-properties-vandalised.html
1643,http://web.archive.org/web/20200422221142/https://ghanaxtra.com/2020/04/watch-benedicta-gafahs-reaction-to-being-a-side-chic-of-obinimvideo.html
1644,http://web.archive.org/web/20190325095346/http://ghanaxtra.com/2019/03/mass-burial-for-35-kintampo-accident-victims-today.html
1645,http://web.archive.org/web/20180409195513/https://ghanaxtra.com/2018/03/koku-anyidohos-arrest-fulfilment-holy-bible-apostle-amoako-attah.html
1646,http://web.archive.org/web/20190227194332/http://ghanaxtra.com/2018/12/javier-hernandez-and-marko-arnautovic-both-start-newcastle-united-vs-west-ham-united-live-talksport-2-commentary-stream.html
1647,http://web.archive.org/web/20211201101811/https://ghanaxtra.com/2021/11/trending-photo-girl-child-coordinator-carries-baby-for-bece-candidate-during-exams.html
